ID,LakeName,ResidentialCount_2004,ResidentialCount_2005,ResidentialCount_2006,ResidentialCount_2007,ResidentialCount_2008,ResidentialCount_2009,ResidentialCount_2010,ResidentialCount_2011,ResidentialCount_2012,ResidentialCount_2013,ResidentialCount_2014,ResidentialCount_2015,AgriculturalCount_2004,AgriculturalCount_2005,AgriculturalCount_2006,AgriculturalCount_2007,AgriculturalCount_2008,AgriculturalCount_2009,AgriculturalCount_2010,AgriculturalCount_2011,AgriculturalCount_2012,AgriculturalCount_2013,AgriculturalCount_2014,AgriculturalCount_2015,CommercialCount_2004,CommercialCount_2005,CommercialCount_2006,CommercialCount_2007,CommercialCount_2008,CommercialCount_2009,CommercialCount_2010,CommercialCount_2011,CommercialCount_2012,CommercialCount_2013,CommercialCount_2014,CommercialCount_2015,IndustrialCount_2004,IndustrialCount_2005,IndustrialCount_2006,IndustrialCount_2007,IndustrialCount_2008,IndustrialCount_2009,IndustrialCount_2010,IndustrialCount_2011,IndustrialCount_2012,IndustrialCount_2013,IndustrialCount_2014,IndustrialCount_2015,PublicCount_2004,PublicCount_2005,PublicCount_2006,PublicCount_2007,PublicCount_2008,PublicCount_2009,PublicCount_2010,PublicCount_2011,PublicCount_2012,PublicCount_2013,PublicCount_2014,PublicCount_2015
288,Sunset Pond,0.943378495,0.836792231,0.539274806,0.539274806,0.539431436,0.539588065,0.835617511,0.842039314,0.850575613,1,0.823087164,0.822617276,1,0.666666667,0,0,0,0,0.222222222,0.266666667,0.266666667,0.133333333,0.177777778,0.177777778,0.534107402,0.709724238,0.558780842,0.561683599,0.561683599,0.558780842,0.561683599,1,0.972423803,0.898403483,0.960812772,0.957910015,0.962616822,0.890965732,0.704049844,0.626168224,0.644859813,0.638629283,0.822429907,1,0.931464174,0.819314642,0.968847352,0.962616822,1,0.669291339,0.017322835,0.017322835,0.017322835,0.017322835,0.71496063,0.759055118,0.781102362,0.782677165,0.793700787,0.796850394
289,Susan Lake,0.812946616,0.816729718,0.938209332,0.963009668,0.991593106,1,0.686002522,0.686002522,0.697772173,0.704918033,0.701134931,0.700294241,0.258426966,0.235955056,1,0.146067416,0.146067416,0.280898876,0.078651685,0.078651685,0.078651685,0.078651685,0.101123596,0.101123596,0,0,0,0,0,0,0.987878788,0.987878788,0.993939394,1,0.933333333,0.957575758,0.820512821,0.846153846,0.897435897,0.871794872,0.871794872,0.846153846,0.871794872,0.871794872,0.871794872,0.871794872,1,1,0.75862069,0.793103448,0.74137931,0.775862069,0.810344828,0.818965517,0.879310345,0.896551724,0.862068966,0.887931034,0.965517241,1
290,Swede Lake,0.52,0.935384615,0.953846154,0.993846154,0.981538462,1,0.676923077,0.676923077,0.652307692,0.716923077,0.686153846,0.686153846,1,0.929032258,0.948387097,0.929032258,0.929032258,0.903225806,0.896774194,0.896774194,0.909677419,0.890322581,0.877419355,0.890322581,0,0,0,0,0,0,1,1,1,1,0.833333333,0.916666667,0,0,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.785714286,0.785714286,0.785714286,0.785714286,0.714285714,0.714285714,0.714285714,0.714285714,1,1
291,Sweeney Lake,0,1,0.986439499,0.984700974,0.981223922,0.976008345,0.97705146,0.977399166,0.978442281,0.704102921,0.704450626,0.706884562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.046503791,0.260909857,0.260657119,0.428138163,0.427464195,0.425610783,0.423925864,0.344060657,1,0.674978939,0.67514743,0,0.022781367,0.255100306,0.255270316,0.422050323,0.421540292,0.41967018,0.418140088,0.337215233,1,0.672220333,0.672390343,0,0.01056308,0.253087997,0.253087997,0.420478746,0.420478746,0.418775023,0.417071301,0.336314848,1,0.671522276,0.671522276
292,Sylvan Lake,0,0.786259542,0.839694656,0.908396947,0.923664122,0.938931298,0.954198473,0.984732824,1,0.664122137,0.664122137,0.671755725,0,1,0.85106383,0.553191489,0.553191489,0.553191489,0.553191489,0.553191489,0.553191489,0.638297872,0.638297872,0.638297872,0,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1
293,Tamarack Lake,0.716386555,0.722689076,0.728991597,1,1,0.991596639,0.651260504,0.634453782,0.630252101,0.632352941,0.657563025,0.657563025,0.057915058,0.057915058,1,0.054054054,0.05019305,0.038610039,0.046332046,0.046332046,0.038610039,0.05019305,0.015444015,0.015444015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.428571429,0.428571429,0.5,0.5,0.547619048,0.666666667,0.69047619,0.785714286,0.80952381,0.833333333,0.952380952,1
294,Tanners Lake,0.69472163,0.697612002,0.989264331,0.993531072,1,0.995526805,0.839721974,0.841098341,0.839102608,0.841717707,0.639598101,0.639254009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.502283105,0.493150685,0.98630137,0.993150685,1,0.938356164,1,0.142857143,0.142857143,0.285714286,0.142857143,0.285714286,0.285714286,0.571428571,0.857142857,0.857142857,0.714285714,0.714285714,0.660714286,0.667091837,0.960459184,0.965561224,0.831632653,1,0.617346939,0.625,0.992346939,0.864795918,0.868622449,0.850765306
295,Terrapin Lake,0,0,1,1,0.939577039,0.993957704,0.540785498,0.564954683,0.495468278,0.495468278,0.501510574,0.498489426,0,0,1,0.931623932,0.94017094,0.914529915,0.94017094,0.94017094,0.683760684,0.683760684,0.683760684,0.615384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.61627907,0.61627907,0.313953488,0.61627907,0.976744186,1,0.953488372,0.953488372,0.953488372,0.802325581
296,Third Lake,0,0,1,1,1,1,0.5,0.5,0.464285714,0.464285714,0.464285714,0.464285714,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0.5,1,1,1,1,1,1,1
297,Thole Lake,0.882352941,0.513368984,0,0,0,0,0.543315508,0.588235294,0.751871658,1,0.63315508,0.636363636,1,0.657534247,0,0,0,0,0.652968037,0.662100457,0.668949772,0.636986301,0.684931507,0.680365297,0,0.129032258,0,0,0,0,0,1,0.903225806,0.677419355,0.919354839,0.919354839,0.416666667,0.5,0,0,0,0,0.5,1,1,0.5,1,1,0.763157895,0.657894737,0,0,0,0,0.710526316,0.710526316,0.868421053,0.921052632,1,0.947368421
298,Thomas Lake,0.965309332,0.988116043,0.987766515,0.989339392,0.98925201,0.989339392,0.98968892,0.989776302,0.989601538,0.989951066,1,0.982436211,1,0,0,0,0,0,0,0,0,0,0,0,0.952941176,0.976470588,1,1,1,1,1,1,1,0.952941176,0.882352941,0.976470588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
299,Tiger Lake,0.914893617,0.893617021,0.978723404,1,0.978723404,0.978723404,0.617021277,0.617021277,0.574468085,0.765957447,0.70212766,0.70212766,0.98245614,0.970760234,0.964912281,0.976608187,0.988304094,0.970760234,0.976608187,0.976608187,0.98245614,0.970760234,0.976608187,1,0,0,0,0,0,0,1,1,1,1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,0.666666667,0.666666667,0.666666667,0.833333333,0.75,0.833333333,0.833333333,0.833333333,1,1,1
300,Turtle Lake,0,0,1,1,0.95,1,0.6,0.6,0.55,0.55,0.55,0.55,0,0,0.785714286,0.785714286,0.821428571,0.785714286,0.928571429,1,0.785714286,0.785714286,0.785714286,0.678571429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5625,0.5625,0.25,0.5625,0.75,1,0.5,0.5,0.5,0.5
301,Twin Lake,0,1,0.998058595,0.99735263,0.970878927,0.969290505,0.965231204,0.965937169,0.967525591,0.771973173,0.772149665,0.771796682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.852071006,0.840236686,0.84418146,1,0.842209073,0.846153846,0.854043393,0.956607495,0.887573964,0.958579882,0.927021696,0,1,0.815789474,0.842105263,0.828947368,0.855263158,0.894736842,0.723684211,0.697368421,0.697368421,0.723684211,0.736842105,0,0.966666667,0.933333333,0.933333333,0.933333333,0.933333333,1,1,1,0.9,0.9,0.9
302,Upper Prior Lake,0.996965099,0.651997977,0,0,0,0,0.691957511,0.691957511,0.706120384,1,0.69701568,0.69701568,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,1,0.981481481,0.981481481,0.981481481,0.981481481,0,0,0,0,0,0,1,1,1,1,1,1,1,0.658536585,0,0,0,0,0.723577236,0.764227642,0.780487805,0.776422764,0.788617886,0.804878049
303,Vadnais Lake,0.970195272,0.984241178,0.983556012,0.980815348,0.958204865,1,0.93764988,0.944158959,0.912298732,0.921548476,0.542651593,0.541966427,1,1,1,0.913043478,0.173913043,0.173913043,0,0,0.086956522,0.086956522,0.086956522,0.086956522,0,0,0,0,0,0,0.625,0.569444444,1,0.986111111,0.944444444,0.958333333,1,1,1,1,1,1,0.666666667,0.666666667,1,1,1,1,0.895061728,0.901234568,0.888888889,0.919753086,0.901234568,1,0.333333333,0.388888889,0.796296296,0.796296296,0.845679012,0.808641975
304,Valentine Lake,0.937653815,0.938474159,0.93683347,0.941755537,0.942575882,0.946677605,0.991796555,1,0.961443806,0.961443806,0.569319114,0.574241181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.356687898,0.331210191,0.968152866,0.98089172,0.987261146,1,0.971428571,0.971428571,0.914285714,0.914285714,0.971428571,0.971428571,1,0.942857143,0.971428571,0.971428571,0.914285714,0.914285714,0.9,0.94,0.94,0.98,1,1,0.72,0.8,0.67,0.65,0.66,0.64
305,Valley Lake,0.918765569,0.975781899,0.993634099,0.99349571,0.994326045,0.994326045,0.994326045,0.994741212,0.996955439,0.996401882,0.995571547,1,0.097560976,0.097560976,0.103658537,0.091463415,0.085365854,0.091463415,0.091463415,0.097560976,0.103658537,0.12195122,0.152439024,1,0.756097561,0.926829268,0.829268293,0.87804878,1,1,1,1,1,0.902439024,0.926829268,0.902439024,1,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.75,0.75,1,1,1,1,1
306,Virginia Lake,0.361890694,0.949039882,0.981536189,1,0.994830133,0.988921713,0.813884786,0.813884786,0.797636632,0.585672083,0.559084195,0.562038405,0,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.666666667,0.666666667,0.666666667,0.666666667,0.833333333,1,1,1,1,0.666666667,0.666666667,0,1,1,0,0,0,0,0,0,0,0,0,0.442307692,0.75,0.826923077,0.865384615,0.865384615,0.903846154,0.846153846,0.846153846,1,0.980769231,0.884615385,0.884615385
307,Wabasso Lake,0.995891537,0.998356615,0.996713229,1,0.998356615,0.991783073,0.906327034,0.91125719,0.824157765,0.829909614,0.4494659,0.452752671,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.551912568,0.530054645,1,1,0.994535519,0.994535519,0.942857143,0.971428571,0.971428571,0.971428571,0.971428571,1,0.457142857,0.542857143,1,1,1,1,1,1,1,1,0.983050847,0.974576271,0.576271186,0.677966102,0.533898305,0.533898305,0.542372881,0.474576271
308,Waconia Lake,0.114609572,0.518891688,0.5302267,0.748110831,1,0.998740554,0.921914358,0.919395466,0.915617128,0.585642317,0.575566751,0.571788413,0.195020747,0.228215768,0.962655602,1,0.203319502,0.195020747,0.190871369,0.186721992,0.195020747,0.186721992,0.182572614,0.186721992,0.2,0.2,0.2,0.4,0.4,0.4,1,0.9,0.9,0.9,0.9,0.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.625,0.625,0.6875,0.6875,0.6875,0.6875,0.6875,0.8125,0.8125,0.8125,0.875,1
309,Wasserman Lake,0.687175043,0.917677643,1,0.995667244,0.996533795,0.99220104,0.581455806,0.580589255,0.590121317,0.626516464,0.785095321,0.789428076,0.207317073,1,0.158536585,0.158536585,0.134146341,0.134146341,0.158536585,0.158536585,0.195121951,0.170731707,0.073170732,0.048780488,0.684210526,0.684210526,0.684210526,0.789473684,0.684210526,0.684210526,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.327731092,0.428571429,0.529411765,0.613445378,0.630252101,0.613445378,0.680672269,0.680672269,0.680672269,0.731092437,0.831932773,1
310,Weaver Lake,0,0.934106234,0.897432864,0.966284159,0.994794747,0.993966639,1,0.993966639,0.991482314,0.659647462,0.671004377,0.682597894,0,0.361842105,0.814144737,0.488486842,0.518092105,0.529605263,0.518092105,0.539473684,0.523026316,1,0.805921053,0.8125,0,1,0.430434783,0.413043478,0.508695652,0.482608696,0.526086957,0.560869565,0.613043478,0.608695652,0.634782609,0.608695652,0,1,0.875,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.320469799,0.343959732,0.374161074,0.407718121,0.701342282,0.701342282,0.697986577,0.687919463,0.973154362,1,0.989932886
311,Weber Pond,0,0,0.990338164,0.980676329,1,0.990338164,0.507246377,0.502415459,0.497584541,0.497584541,0.497584541,0.497584541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.727272727,0.757575758,0.939393939,1,1,0.757575758,0,0,0,0,0,0,0,0,0.882352941,1,1,0.852941176,0,0,0.96875,0.90625,0.46875,0.90625,1,1,1,0.9375,0.9375,0.9375
312,West Boot Lake,0,0,1,1,0.962962963,1,0.555555556,0.592592593,0.518518519,0.518518519,0.518518519,0.518518519,0,0,0.9,0.9,0.9,0.9,0.9,1,0.8,0.8,0.8,0.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
313,West Lakeland Storage Site,0,0,1,0.986206897,0.993103448,0.993103448,0.510344828,0.506896552,0.5,0.5,0.5,0.5,0,0,1,1,0.75,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.571428571,0.571428571,0.285714286,0.571428571,1,0.857142857,0.571428571,0.571428571,0.571428571,0.571428571
314,Westwood Lake,0,1,0.954336796,0.947088669,0.950954337,0.939115728,0.938390916,0.936458082,0.937424499,0.687605702,0.688813723,0.692920995,0,0.5,0.5,0.5,1,0.928571429,0.928571429,0.928571429,0.928571429,0.928571429,0.928571429,0.928571429,0,0.338175479,0.454386984,0.456130157,0.737943056,0.722254503,0.593259733,0.724578733,0.594421848,0.996513655,1,0.732713539,0,0.218708827,0.383399209,0.380764163,0.835309618,0.682476943,0.533596838,0.686429513,0.53886693,1,0.998682477,0.69828722,0,0.967741935,0.838709677,0.838709677,0.967741935,0.967741935,0.967741935,0.967741935,0.967741935,1,1,1
315,Whaletail Lake,0.001465201,0.503296703,0.501831502,0.525274725,0.712087912,0.753113553,0.752380952,1,0.754578755,0.612454212,0.61025641,0.611721612,0.002624672,0.144356955,0.132545932,0.112860892,0.467191601,0.557742782,0.553805774,1,0.553805774,0.585301837,0.581364829,0.583989501,0,0.029126214,0.029126214,0.029126214,0.029126214,0.029126214,0.029126214,1,0.029126214,0.024271845,0.024271845,0.024271845,0,0.333333333,0.166666667,0.666666667,0.666666667,0.333333333,0.666666667,0.666666667,0.666666667,1,1,1,0,0.277777778,0.277777778,0.611111111,0.666666667,0.666666667,0.666666667,0.666666667,0.777777778,1,1,1
316,White Bear Lake,0.786585366,0.786585366,0.993902439,1,0.981707317,0.993902439,0.923780488,0.923780488,0.899390244,0.899390244,0.545731707,0.536585366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6,0.6,1,1,0.8,1,0.4,0.4,0.4,0.4,0.4,0.4
317,White Rock Lake,0,0,0.974507532,0.979142526,0.973348783,1,0.514484357,0.522595597,0.517960603,0.511008111,0.513325608,0.493626883,0,0,0.88961039,0.850649351,0.792207792,0.785714286,0.974025974,1,0.792207792,0.779220779,0.792207792,0.62987013,0,0,0,0,0,0,0.95,1,0.7,0.65,0.65,0.65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.492957746,0.5,0.281690141,0.485915493,0.788732394,1,0.704225352,0.746478873,0.605633803,0.521126761
318,Wilmes Lake,0,0,0.987144169,0.985766758,1,0.988521579,0.5,0.5,0.499234772,0.501071319,0.500612182,0.502295684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.95890411,0.97260274,0.945205479,0.945205479,0.917808219,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.678082192,0.652968037,0.324200913,0.650684932,0.99543379,1,0.99543379,0.99543379,0.99086758,0.988584475
319,Windsor Lake,0,0.250128436,0.241780118,0.241523247,0.356922682,0.505715387,0.50590804,0.505265862,0.505394297,1,0.694387362,0.694580015,0,0.125,0.125,0.125,0.25,0.412457912,0.412457912,0.412457912,0.412457912,1,0.666666667,0.666666667,0,0.781512605,0.781512605,0.773109244,1,0.831932773,0.831932773,0.831932773,0.87394958,0.806722689,0.806722689,0.806722689,0,0.126662932,0.126452878,0.126452878,0.251855482,0.413667554,0.413387481,0.413527517,0.413527517,1,0.667273491,0.667133455,0,0.126819709,0.126819709,0.126819709,0.251679731,0.413773796,0.413773796,0.413773796,0.413773796,1,0.667833147,0.667973124
320,Wing Lake,0,0.992544571,0.996758509,0.998379254,0.998379254,1,0.995137763,0.99643436,0.998703404,0.61102107,0.611669368,0.609724473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.587628866,0.579896907,0.572164948,1,0.216494845,0.211340206,0.211340206,0.211340206,0.201030928,0.201030928,0.190721649,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1
321,Winkler Lake,0.938461538,0.969230769,1,0.984615385,0.969230769,0.984615385,0.753846154,0.753846154,0.676923077,0.846153846,0.815384615,0.815384615,1,0.982758621,0.982758621,0.982758621,1,0.982758621,0.982758621,0.982758621,0.99137931,0.974137931,0.982758621,1,0,0,0,0,0,0,1,1,1,1,0.75,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1
322,Wolsfeld Lake,0,0.918693009,1,0.958206687,0.960486322,0.965045593,0.962006079,0.960486322,0.965045593,0.646656535,0.655775076,0.656534954,0,0.913978495,0.913978495,0.88172043,0.989247312,0.956989247,1,0.924731183,0.967741935,0.924731183,0.946236559,0.946236559,0,0.955555556,0.955555556,1,0.977777778,0.977777778,0.977777778,0.977777778,0.977777778,0.933333333,0.888888889,0.888888889,0,0.5,0.5,0.5,0.5,0,0.5,0.5,1,0.5,0.5,0.5,0,0.686868687,0.696969697,0.858585859,0.97979798,1,0.919191919,0.919191919,0.95959596,0.949494949,0.949494949,0.98989899
323,Wood Lake,1,0.979299363,0.978503185,0.978503185,0.973726115,0.973726115,0.974522293,0.97611465,0.976910828,0.967356688,0.969745223,0.968152866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.978947368,1,1,1,0.978947368,0.957894737,0.957894737,0.957894737,0.957894737,0.894736842,0.915789474,0.936842105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,Woodpile Lake,0,0,1,0.992084433,1,0.992084433,0.519788918,0.522427441,0.493403694,0.488126649,0.496042216,0.482849604,0,0,0.75,0.795454545,0.75,0.75,1,0.954545455,0.636363636,0.636363636,0.590909091,0.568181818,0,0,0,0.2,0.2,0.2,1,1,0.4,0.4,0.4,0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.825581395,0.802325581,0.418604651,0.802325581,1,0.976744186,0.860465116,0.860465116,0.860465116,0.755813953
325,Young America Lake,0.983508246,1,0.995502249,0.992503748,0.992503748,0.986506747,0.713643178,0.695652174,0.703148426,0.736131934,0.701649175,0.703148426,0.909090909,0.909090909,1,0.909090909,1,1,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909,0,0,0,0,0,0,0.941176471,0.941176471,0.941176471,0.941176471,0.970588235,1,0.631578947,1,1,1,1,1,0.947368421,0.947368421,0.947368421,0.947368421,0.736842105,0.947368421,0.75,0.795454545,0.795454545,0.863636364,0.886363636,0.886363636,0.954545455,1,1,0.977272727,0.909090909,0.954545455
326,Zumbra Lake,0.524861878,0.679558011,0.685082873,0.679558011,1,0.754143646,0.491712707,0.491712707,0.488950276,0.560773481,0.541436464,0.511049724,0.25,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,0,0.571428571,0.571428571,0.428571429,0.857142857,0.571428571,1,1,1,1,0.714285714,0.714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.617647059,0.735294118,0.735294118,0.735294118,0.735294118,0.735294118,0.352941176,0.352941176,0.352941176,0.352941176,0.411764706,1
